id,title,mean,rank,popularity,num_list_users,num_scoring_users,status,start_date,end_date,num_episodes,genres,studios,ranking_type,ranking_date,start_year,score_bucket,genre
61006,Bocchi the Rock! 2nd Season,,,2931,64548,4,not_yet_aired,,,0,"cgdct, comedy, music",cloverworks,upcoming,2025-04-16,,,music
56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,,,2940,64184,2,not_yet_aired,,,0,"romance, school",,upcoming,2025-04-16,,,romance
56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,,,2940,64184,2,not_yet_aired,,,0,"romance, school",,upcoming,2025-04-16,,,school
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,,,2988,62476,0,not_yet_aired,,,0,"drama, romance, school, supernatural",cloverworks,upcoming,2025-04-16,,,drama
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,,,2988,62476,0,not_yet_aired,,,0,"drama, romance, school, supernatural",cloverworks,upcoming,2025-04-16,,,romance
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,,,2988,62476,0,not_yet_aired,,,0,"drama, romance, school, supernatural",cloverworks,upcoming,2025-04-16,,,school
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,,,2988,62476,0,not_yet_aired,,,0,"drama, romance, school, supernatural",cloverworks,upcoming,2025-04-16,,,supernatural
59986,Grand Blue Season 2,,,3104,57758,2,not_yet_aired,2025-07-08,,0,"adult cast, comedy, gag humor, seinen","zero-g, liber",upcoming,2025-04-16,2025.0,,adult cast
59986,Grand Blue Season 2,,,3104,57758,2,not_yet_aired,2025-07-08,,0,"adult cast, comedy, gag humor, seinen","zero-g, liber",upcoming,2025-04-16,2025.0,,comedy
59986,Grand Blue Season 2,,,3104,57758,2,not_yet_aired,2025-07-08,,0,"adult cast, comedy, gag humor, seinen","zero-g, liber",upcoming,2025-04-16,2025.0,,gag humor
59986,Grand Blue Season 2,,,3104,57758,2,not_yet_aired,2025-07-08,,0,"adult cast, comedy, gag humor, seinen","zero-g, liber",upcoming,2025-04-16,2025.0,,seinen
59845,Kaoru Hana wa Rin to Saku,,,3133,56804,4,not_yet_aired,,,0,"drama, romance, school",cloverworks,upcoming,2025-04-16,,,drama
59845,Kaoru Hana wa Rin to Saku,,,3133,56804,4,not_yet_aired,,,0,"drama, romance, school",cloverworks,upcoming,2025-04-16,,,romance
59845,Kaoru Hana wa Rin to Saku,,,3133,56804,4,not_yet_aired,,,0,"drama, romance, school",cloverworks,upcoming,2025-04-16,,,school
59139,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,3175,55452,1,not_yet_aired,,,0,"action, adventure, comedy, fantasy, isekai",,upcoming,2025-04-16,,,action
59139,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,3175,55452,1,not_yet_aired,,,0,"action, adventure, comedy, fantasy, isekai",,upcoming,2025-04-16,,,adventure
59139,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,3175,55452,1,not_yet_aired,,,0,"action, adventure, comedy, fantasy, isekai",,upcoming,2025-04-16,,,comedy
59139,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,3175,55452,1,not_yet_aired,,,0,"action, adventure, comedy, fantasy, isekai",,upcoming,2025-04-16,,,fantasy
59139,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,3175,55452,1,not_yet_aired,,,0,"action, adventure, comedy, fantasy, isekai",,upcoming,2025-04-16,,,isekai
60285,Sakamoto Days Part 2,,,3180,55194,2,not_yet_aired,,,0,"action, adult cast, comedy, organized crime, shounen",,upcoming,2025-04-16,,,action
60285,Sakamoto Days Part 2,,,3180,55194,2,not_yet_aired,,,0,"action, adult cast, comedy, organized crime, shounen",,upcoming,2025-04-16,,,adult cast
60285,Sakamoto Days Part 2,,,3180,55194,2,not_yet_aired,,,0,"action, adult cast, comedy, organized crime, shounen",,upcoming,2025-04-16,,,comedy
60285,Sakamoto Days Part 2,,,3180,55194,2,not_yet_aired,,,0,"action, adult cast, comedy, organized crime, shounen",,upcoming,2025-04-16,,,organized crime
60285,Sakamoto Days Part 2,,,3180,55194,2,not_yet_aired,,,0,"action, adult cast, comedy, organized crime, shounen",,upcoming,2025-04-16,,,shounen
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,drama
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,fantasy
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,isekai
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,psychological
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,suspense
61316,Re:Zero kara Hajimeru Isekai Seikatsu 4th Season,,,3240,53423,5,not_yet_aired,,,0,"drama, fantasy, isekai, psychological, suspense, time travel",,upcoming,2025-04-16,,,time travel
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,action
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,fantasy
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,harem
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,isekai
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,mecha
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,reincarnation
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,romance
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,,,3296,51828,1,not_yet_aired,,,0,"action, fantasy, harem, isekai, mecha, reincarnation, romance, school",,upcoming,2025-04-16,,,school
59229,Enen no Shouboutai: San no Shou Part 2,,,3511,46371,2,not_yet_aired,,,0,"action, fantasy, sci-fi, shounen, urban fantasy",david production,upcoming,2025-04-16,,,action
59229,Enen no Shouboutai: San no Shou Part 2,,,3511,46371,2,not_yet_aired,,,0,"action, fantasy, sci-fi, shounen, urban fantasy",david production,upcoming,2025-04-16,,,fantasy
59229,Enen no Shouboutai: San no Shou Part 2,,,3511,46371,2,not_yet_aired,,,0,"action, fantasy, sci-fi, shounen, urban fantasy",david production,upcoming,2025-04-16,,,sci-fi
59229,Enen no Shouboutai: San no Shou Part 2,,,3511,46371,2,not_yet_aired,,,0,"action, fantasy, sci-fi, shounen, urban fantasy",david production,upcoming,2025-04-16,,,shounen
59229,Enen no Shouboutai: San no Shou Part 2,,,3511,46371,2,not_yet_aired,,,0,"action, fantasy, sci-fi, shounen, urban fantasy",david production,upcoming,2025-04-16,,,urban fantasy
59983,Tsue to Tsurugi no Wistoria 2nd Season,,,3517,46196,2,not_yet_aired,,,0,"action, fantasy, school, shounen",,upcoming,2025-04-16,,,action
59983,Tsue to Tsurugi no Wistoria 2nd Season,,,3517,46196,2,not_yet_aired,,,0,"action, fantasy, school, shounen",,upcoming,2025-04-16,,,fantasy
59983,Tsue to Tsurugi no Wistoria 2nd Season,,,3517,46196,2,not_yet_aired,,,0,"action, fantasy, school, shounen",,upcoming,2025-04-16,,,school
59983,Tsue to Tsurugi no Wistoria 2nd Season,,,3517,46196,2,not_yet_aired,,,0,"action, fantasy, school, shounen",,upcoming,2025-04-16,,,shounen
60636,Bleach: Sennen Kessen-hen - Kashin-tan,,,3529,45944,2,not_yet_aired,,,0,"action, adventure, shounen, supernatural",,upcoming,2025-04-16,,,action
60636,Bleach: Sennen Kessen-hen - Kashin-tan,,,3529,45944,2,not_yet_aired,,,0,"action, adventure, shounen, supernatural",,upcoming,2025-04-16,,,adventure
60636,Bleach: Sennen Kessen-hen - Kashin-tan,,,3529,45944,2,not_yet_aired,,,0,"action, adventure, shounen, supernatural",,upcoming,2025-04-16,,,shounen
60636,Bleach: Sennen Kessen-hen - Kashin-tan,,,3529,45944,2,not_yet_aired,,,0,"action, adventure, shounen, supernatural",,upcoming,2025-04-16,,,supernatural
61322,Dr. Stone: Science Future Part 2,,,3566,45105,8,not_yet_aired,,,0,"adventure, comedy, sci-fi, shounen",,upcoming,2025-04-16,,,adventure
61322,Dr. Stone: Science Future Part 2,,,3566,45105,8,not_yet_aired,,,0,"adventure, comedy, sci-fi, shounen",,upcoming,2025-04-16,,,comedy
61322,Dr. Stone: Science Future Part 2,,,3566,45105,8,not_yet_aired,,,0,"adventure, comedy, sci-fi, shounen",,upcoming,2025-04-16,,,sci-fi
61322,Dr. Stone: Science Future Part 2,,,3566,45105,8,not_yet_aired,,,0,"adventure, comedy, sci-fi, shounen",,upcoming,2025-04-16,,,shounen
59062,Gachiakuta,,,3571,45021,5,not_yet_aired,,,0,"action, fantasy, shounen",bones film,upcoming,2025-04-16,,,action
59062,Gachiakuta,,,3571,45021,5,not_yet_aired,,,0,"action, fantasy, shounen",bones film,upcoming,2025-04-16,,,fantasy
59062,Gachiakuta,,,3571,45021,5,not_yet_aired,,,0,"action, fantasy, shounen",bones film,upcoming,2025-04-16,,,shounen
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,adventure
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,drama
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,fantasy
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,gore
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,mystery
54250,Made in Abyss: Retsujitsu no Ougonkyou (Zoku-hen),,,3611,44173,2,not_yet_aired,,,0,"adventure, drama, fantasy, gore, mystery, sci-fi",,upcoming,2025-04-16,,,sci-fi
52480,"Tantei wa Mou, Shindeiru. Season 2",,,3639,43453,0,not_yet_aired,,,0,"comedy, detective, mystery, romance",,upcoming,2025-04-16,,,comedy
52480,"Tantei wa Mou, Shindeiru. Season 2",,,3639,43453,0,not_yet_aired,,,0,"comedy, detective, mystery, romance",,upcoming,2025-04-16,,,detective
52480,"Tantei wa Mou, Shindeiru. Season 2",,,3639,43453,0,not_yet_aired,,,0,"comedy, detective, mystery, romance",,upcoming,2025-04-16,,,mystery
52480,"Tantei wa Mou, Shindeiru. Season 2",,,3639,43453,0,not_yet_aired,,,0,"comedy, detective, mystery, romance",,upcoming,2025-04-16,,,romance
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,,,3688,42430,288,not_yet_aired,2025-04-25,2025-04-25,2,"adventure, comedy, fantasy, isekai, parody",drive,upcoming,2025-04-16,2025.0,,adventure
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,,,3688,42430,288,not_yet_aired,2025-04-25,2025-04-25,2,"adventure, comedy, fantasy, isekai, parody",drive,upcoming,2025-04-16,2025.0,,comedy
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,,,3688,42430,288,not_yet_aired,2025-04-25,2025-04-25,2,"adventure, comedy, fantasy, isekai, parody",drive,upcoming,2025-04-16,2025.0,,fantasy
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,,,3688,42430,288,not_yet_aired,2025-04-25,2025-04-25,2,"adventure, comedy, fantasy, isekai, parody",drive,upcoming,2025-04-16,2025.0,,isekai
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,,,3688,42430,288,not_yet_aired,2025-04-25,2025-04-25,2,"adventure, comedy, fantasy, isekai, parody",drive,upcoming,2025-04-16,2025.0,,parody
52750,SK∞ 2nd Season,,,3691,42415,0,not_yet_aired,,,0,"racing, sports",bones,upcoming,2025-04-16,,,racing
52750,SK∞ 2nd Season,,,3691,42415,0,not_yet_aired,,,0,"racing, sports",bones,upcoming,2025-04-16,,,sports
47158,Tomodachi no Imouto ga Ore ni dake Uzai,,,3696,42253,0,not_yet_aired,,,0,"comedy, romance, school",blade,upcoming,2025-04-16,,,comedy
47158,Tomodachi no Imouto ga Ore ni dake Uzai,,,3696,42253,0,not_yet_aired,,,0,"comedy, romance, school",blade,upcoming,2025-04-16,,,romance
47158,Tomodachi no Imouto ga Ore ni dake Uzai,,,3696,42253,0,not_yet_aired,,,0,"comedy, romance, school",blade,upcoming,2025-04-16,,,school
51553,Tongari Boushi no Atelier,,,3728,41682,2,not_yet_aired,,,0,"fantasy, seinen",bug films,upcoming,2025-04-16,,,fantasy
51553,Tongari Boushi no Atelier,,,3728,41682,2,not_yet_aired,,,0,"fantasy, seinen",bug films,upcoming,2025-04-16,,,seinen
59654,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,,,3781,40641,1,not_yet_aired,2025-05-30,2025-05-30,1,"action, gore, school, shounen, supernatural",mappa,upcoming,2025-04-16,2025.0,,action
59654,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,,,3781,40641,1,not_yet_aired,2025-05-30,2025-05-30,1,"action, gore, school, shounen, supernatural",mappa,upcoming,2025-04-16,2025.0,,gore
59654,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,,,3781,40641,1,not_yet_aired,2025-05-30,2025-05-30,1,"action, gore, school, shounen, supernatural",mappa,upcoming,2025-04-16,2025.0,,school
59654,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,,,3781,40641,1,not_yet_aired,2025-05-30,2025-05-30,1,"action, gore, school, shounen, supernatural",mappa,upcoming,2025-04-16,2025.0,,shounen
59654,Jujutsu Kaisen: Kaigyoku/Gyokusetsu,,,3781,40641,1,not_yet_aired,2025-05-30,2025-05-30,1,"action, gore, school, shounen, supernatural",mappa,upcoming,2025-04-16,2025.0,,supernatural
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,action
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,comedy
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,fantasy
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,gag humor
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,parody
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,school
58934,Mashle (Zoku-hen),,,3785,40558,1,not_yet_aired,,,0,"action, comedy, fantasy, gag humor, parody, school, shounen",,upcoming,2025-04-16,,,shounen
58967,Haikyuu!! Movie: vs. Chiisana Kyojin,,,3797,40396,1,not_yet_aired,,,1,"school, shounen, sports, team sports",production i.g,upcoming,2025-04-16,,,school
58967,Haikyuu!! Movie: vs. Chiisana Kyojin,,,3797,40396,1,not_yet_aired,,,1,"school, shounen, sports, team sports",production i.g,upcoming,2025-04-16,,,shounen
58967,Haikyuu!! Movie: vs. Chiisana Kyojin,,,3797,40396,1,not_yet_aired,,,1,"school, shounen, sports, team sports",production i.g,upcoming,2025-04-16,,,sports
58967,Haikyuu!! Movie: vs. Chiisana Kyojin,,,3797,40396,1,not_yet_aired,,,1,"school, shounen, sports, team sports",production i.g,upcoming,2025-04-16,,,team sports
54440,Lycoris Recoil (Shinsaku Animation),,,3844,39210,0,not_yet_aired,,,0,action,,upcoming,2025-04-16,,,action
